# Program:featureCounts v2.0.1; Command:"/opt/subread-2.0.1-Linux-x86_64/bin/featureCounts" "-p" "-T" "10" "-a" "genes/chrX.gtf" "-o" "featurecounts_out/all_featureCountx.txt" "sorted_bam/ERR188044.bam" "sorted_bam/ERR188104.bam" "sorted_bam/ERR188234.bam" "sorted_bam/ERR188245.bam" "sorted_bam/ERR188257.bam" "sorted_bam/ERR188273.bam" "sorted_bam/ERR188337.bam" "sorted_bam/ERR188383.bam" "sorted_bam/ERR188401.bam" "sorted_bam/ERR188428.bam" "sorted_bam/ERR188454.bam" "sorted_bam/ERR204916.bam" 
Geneid	Chr	Start	End	Strand	Length	sorted_bam/ERR188044.bam	sorted_bam/ERR188104.bam	sorted_bam/ERR188234.bam	sorted_bam/ERR188245.bam	sorted_bam/ERR188257.bam	sorted_bam/ERR188273.bam	sorted_bam/ERR188337.bam	sorted_bam/ERR188383.bam	sorted_bam/ERR188401.bam	sorted_bam/ERR188428.bam	sorted_bam/ERR188454.bam	sorted_bam/ERR204916.bam
NM_001163321	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49058966;49061959;49062235;49062468;49063861;49064370;49065036;49065454;49065747;49067176;49068544	49059095;49062104;49062325;49062601;49064001;49064664;49065098;49065628;49065845;49068090;49069858	+;+;+;+;+;+;+;+;+;+;+	3504	0	0	0	0	0	0	0	0	0	0	0	0
NM_001029896	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49074433;49075136;49075364;49075545;49075866;49076430;49076645;49077643;49077837;49078041;49079751	49074912;49075281;49075465;49075753;49075945;49076524;49076750;49077747;49077911;49078112;49079905	-;-;-;-;-;-;-;-;-;-;-	1625	3	1	5	15	15	2	12	15	16	2	23	17
NM_001282142	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49028726;49031397;49033465;49033726;49034134;49038010;49038197;49039107;49040455;49043111	49030601;49031544;49033540;49033782;49034251;49038114;49038442;49039345;49040568;49043517	-;-;-;-;-;-;-;-;-;-	3386	0	0	0	0	0	0	0	0	0	0	0	0
NM_006521	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49028726;49031397;49033465;49033726;49034134;49038010;49038197;49039107;49040455;49043111	49030601;49031544;49033540;49033782;49034251;49038114;49038442;49039410;49040568;49043517	-;-;-;-;-;-;-;-;-;-	3451	0	0	0	0	0	0	1	1	0	1	0	0
NM_007213	chrX;chrX;chrX	49071156;49072433;49073809	49072008;49072650;49074045	-;-;-	1308	203	231	343	269	177	130	327	127	169	125	204	148
NM_015698	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49113385;49113853;49115726;49115891;49116221;49117030;49117597;49119705;49122398;49122622;49123547	49113755;49113938;49115795;49116014;49116323;49117162;49117810;49119814;49122522;49122776;49123801	-;-;-;-;-;-;-;-;-;-;-	1746	838	771	881	556	638	306	775	630	1106	449	602	634
NM_001163323	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49058966;49061959;49062235;49062468;49063861;49064370;49065036;49065454;49065747;49067176	49059095;49062117;49062289;49062601;49064001;49064664;49065098;49065628;49065845;49069858	+;+;+;+;+;+;+;+;+;+	3934	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271836	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49053432;49061959;49062235;49062468;49063861;49064370;49065036;49065454;49065747;49067176	49053877;49062117;49062325;49062601;49064001;49064664;49065098;49065628;49065845;49069858	+;+;+;+;+;+;+;+;+;+	4286	1	0	0	4	8	0	9	2	0	0	8	4
NM_001271835	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49058966;49061959;49062235;49062468;49063861;49064370;49065036;49065454;49065747;49067176	49059059;49062117;49062325;49062601;49064001;49064664;49065098;49065628;49065845;49069858	+;+;+;+;+;+;+;+;+;+	3934	0	0	0	0	0	0	0	0	0	0	0	0
NM_033626	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49058966;49061959;49062235;49062468;49063861;49064370;49065036;49065454;49065747;49067176	49059059;49062058;49062325;49062601;49064001;49064664;49065098;49065628;49065845;49069858	+;+;+;+;+;+;+;+;+;+	3875	0	0	0	0	0	0	0	0	0	0	0	0
NM_003179	chrX;chrX;chrX;chrX;chrX;chrX;chrX	49187812;49191433;49193272;49194166;49197715;49198968;49200151	49189282;49191763;49193463;49194361;49197839;49199033;49200202	-;-;-;-;-;-;-	2433	24	18	63	15	26	18	20	17	34	12	18	22
NM_001114377	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49250436;49251664;49253126;49253917;49255429;49255715;49256751;49256925;49257427;49258296;49264661	49251483;49251765;49253202;49254067;49255509;49255802;49256855;49257012;49257565;49258527;49264826	-;-;-;-;-;-;-;-;-;-;-	2277	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256790	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49205063;49205616;49206511;49206728;49207005;49208515;49209262;49209629;49209941;49210301;49210590;49210965;49211322;49211898;49212243;49212667;49212974;49213819;49214159;49215086;49215342;49216382;49217755;49217898;49218455;49218629;49218882;49219321;49219634;49220473;49221035;49222522;49222718;49222929;49224761;49225909;49226217;49226409;49226610;49226937;49228036;49228251;49230220;49230467;49230850;49231202;49231678;49233245	49205367;49205813;49206623;49206855;49207112;49208684;49209393;49209759;49210042;49210403;49210686;49211092;49211481;49211989;49212308;49212795;49212994;49213902;49214269;49215244;49215543;49216528;49217807;49218005;49218542;49218735;49218941;49219450;49219790;49220524;49221080;49222603;49222838;49223136;49224986;49226069;49226243;49226502;49226702;49227127;49228139;49228447;49230372;49230609;49230989;49231307;49231692;49233371	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5875	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256789	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49205063;49205616;49206511;49206728;49207005;49208515;49209262;49209629;49209941;49210301;49210590;49210965;49211322;49211898;49212243;49212667;49212974;49213819;49214159;49215086;49215342;49216382;49217755;49217898;49218455;49218629;49218882;49219321;49219634;49220473;49221035;49222522;49222718;49222929;49224761;49225909;49226217;49226409;49226610;49226970;49228036;49228251;49230220;49230467;49230850;49231202;49231678;49233285	49205367;49205813;49206623;49206855;49207112;49208684;49209393;49209759;49210042;49210403;49210686;49211092;49211481;49211989;49212308;49212795;49212994;49213902;49214269;49215244;49215543;49216528;49217807;49218005;49218542;49218735;49218941;49219450;49219790;49220524;49221080;49222603;49222838;49223136;49224986;49226069;49226243;49226502;49226702;49227127;49228139;49228447;49230372;49230609;49230989;49231307;49231927;49233371	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6037	0	0	0	0	0	0	0	0	0	0	0	0
NM_001307979	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49174803;49176903;49177993;49178272;49179251;49179693;49183734;49184625;49184826	49176265;49177202;49178179;49178475;49179388;49179806;49183917;49184710;49184893	-;-;-;-;-;-;-;-;-	2744	1	0	0	0	1	1	1	0	1	0	0	1
NM_006150	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49174803;49176903;49177993;49178272;49179251;49179693;49183734;49184625;49186256	49176265;49177202;49178179;49178475;49179388;49179806;49183917;49184710;49186400	-;-;-;-;-;-;-;-;-	2821	0	0	0	8	15	0	11	8	5	1	9	11
NM_002668	chrX;chrX;chrX;chrX;chrX	49171837;49173129;49173388;49174335;49174672	49172096;49173281;49173483;49174425;49175119	+;+;+;+;+	1048	2028	1520	2320	937	1157	754	1778	1425	1432	1092	1752	1741
NM_024859	chrX;chrX;chrX;chrX;chrX;chrX	49162843;49163783;49164707;49164863;49165190;49166074	49162938;49163929;49164789;49165090;49165361;49168156	+;+;+;+;+;+	2809	5	5	3	1	1	1	3	0	5	3	0	5
NM_005183	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49205063;49205616;49206511;49206728;49207005;49208515;49209262;49209629;49209941;49210301;49210590;49210965;49211322;49211898;49212243;49212667;49212974;49213819;49214159;49215086;49215342;49216382;49217755;49217898;49218455;49218629;49218882;49219321;49219634;49220473;49221035;49222522;49222718;49222929;49224761;49225909;49226217;49226409;49226610;49226937;49228036;49228251;49230220;49230467;49230850;49231202;49231678;49233285	49205367;49205813;49206623;49206855;49207112;49208684;49209393;49209759;49210042;49210403;49210686;49211092;49211481;49211989;49212308;49212795;49212994;49213902;49214269;49215244;49215543;49216528;49217807;49218005;49218542;49218735;49218941;49219450;49219790;49220524;49221080;49222603;49222838;49223136;49224986;49226069;49226243;49226502;49226702;49227127;49228139;49228447;49230372;49230609;49230989;49231307;49231927;49233371	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6070	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099682	chrX;chrX;chrX;chrX;chrX	49162843;49163783;49164707;49165190;49166089	49162938;49163929;49164789;49165361;49168156	+;+;+;+;+	2566	0	0	0	0	0	0	0	0	0	0	0	0
NM_014008	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49235467;49237086;49242016;49242886;49243118;49243284;49246731;49247496;49247649;49248191;49248407;49248633;49248817;49249167;49249509;49249651;49250148	49235686;49237263;49242148;49242992;49243184;49243462;49246925;49247558;49247768;49248310;49248523;49248734;49248924;49249262;49249568;49249725;49250526	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2319	892	698	1166	618	679	401	805	563	888	451	603	841
NM_014009	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	49250436;49251664;49253126;49253917;49255429;49255715;49256751;49256925;49257427;49257664;49258296;49264661	49251483;49251765;49253202;49254067;49255509;49255802;49256855;49257012;49257565;49257768;49258527;49264826	-;-;-;-;-;-;-;-;-;-;-;-	2382	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099681	chrX;chrX;chrX;chrX;chrX	49162843;49163783;49164707;49165190;49166074	49162938;49163929;49164789;49165361;49168156	+;+;+;+;+	2581	0	0	0	0	0	0	0	0	0	0	0	0
NR_046649	chrX;chrX	49198839;49202172	49199224;49202454	+;+	669	1	0	1	0	0	0	0	0	0	0	0	0
NM_001127200	chrX;chrX;chrX;chrX;chrX	49331626;49332730;49333287;49336247;49338839	49331689;49332821;49333407;49336375;49338952	+;+;+;+;+	520	0	0	0	0	0	0	0	0	0	0	0	0
NM_012196	chrX;chrX;chrX;chrX;chrX	49331626;49332730;49333287;49336247;49338836	49331689;49332821;49333407;49336372;49338952	+;+;+;+;+	520	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098406	chrX;chrX;chrX;chrX;chrX	49322030;49323186;49323743;49326690;49329271	49322144;49323277;49323863;49326815;49329387	+;+;+;+;+	571	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098413	chrX;chrX;chrX;chrX;chrX	49303646;49304852;49305404;49317163;49319728	49303753;49304940;49305524;49317288;49319844	+;+;+;+;+	561	1	0	0	0	0	0	0	0	0	0	0	0
NM_001098407	chrX;chrX;chrX;chrX;chrX	49331582;49332730;49333287;49336247;49338836	49331689;49332821;49333407;49336372;49338952	+;+;+;+;+	564	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098412	chrX;chrX;chrX;chrX;chrX	49331603;49332730;49333287;49336247;49338836	49331689;49332821;49333407;49336372;49338952	+;+;+;+;+	543	0	0	0	0	0	0	0	0	0	0	0	0
NR_102272	chrX;chrX;chrX;chrX;chrX;chrX	49599013;49600167;49600724;49603668;49604998;49605993	49599127;49600258;49600844;49603793;49605140;49608536	+;+;+;+;+;+	3141	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098411	chrX;chrX;chrX;chrX;chrX	49589529;49590643;49591197;49594118;49596711	49589603;49590731;49591317;49594243;49596808	+;+;+;+;+	509	0	0	0	0	0	0	0	0	0	0	0	0
NM_001040663	chrX;chrX;chrX;chrX;chrX	49599013;49600167;49600724;49603668;49605993	49599127;49600258;49600844;49603793;49608536	+;+;+;+;+	2998	0	0	0	0	0	0	0	0	0	0	0	0
NM_001472	chrX;chrX;chrX;chrX;chrX	49589529;49590643;49591197;49594118;49596711	49589603;49590731;49591317;49594243;49596837	+;+;+;+;+	538	0	0	0	0	0	0	0	0	0	0	0	0
NM_001127212	chrX;chrX;chrX;chrX;chrX	49589515;49590643;49591197;49594118;49596711	49589603;49590731;49591317;49594243;49596827	+;+;+;+;+	542	0	0	0	0	0	0	0	0	0	0	0	0
NM_003785	chrX;chrX;chrX;chrX;chrX;chrX	49687451;49689418;49691249;49694099;49694708;49695869	49687563;49689543;49691374;49694201;49694778;49695993	-;-;-;-;-;-	664	0	0	0	0	0	0	0	0	0	0	0	0
NR_026742	chrX;chrX	49876724;49879091	49878747;49879356	-;-	2290	40	24	42	16	26	8	26	19	35	15	24	41
NM_007003	chrX;chrX;chrX;chrX;chrX	49829303;49830399;49830997;49832525;49833846	49829351;49830506;49831084;49832650;49834034	+;+;+;+;+	560	0	0	0	0	1	0	0	0	0	0	0	0
NM_001145073	chrX	49879867	49882564	+	2698	87	83	71	22	46	32	88	52	55	44	61	60
NR_029708	chrX	50003503	50003588	+	86	0	0	0	0	0	0	0	0	0	0	0	0
NR_030241	chrX	50003148	50003238	+	91	0	0	0	0	0	0	0	0	0	0	0	0
NR_030226	chrX	50014598	50014683	+	86	0	0	0	0	0	0	0	0	0	0	0	0
NR_030225	chrX	50009722	50009805	+	84	0	0	0	0	0	0	0	0	0	0	0	0
NR_030224	chrX	50008431	50008514	+	84	0	0	0	0	0	0	0	0	0	0	0	0
NR_036257	chrX	50010672	50010750	+	79	0	0	0	0	0	0	0	0	0	0	0	0
NR_029850	chrX	50008964	50009027	+	64	0	0	0	0	0	0	0	0	0	0	0	0
NR_030397	chrX	50013241	50013337	+	97	0	0	0	0	0	0	0	0	0	0	0	0
NM_139289	chrX;chrX;chrX;chrX;chrX;chrX	50190777;50192304;50196891;50197544;50198657;50200230	50191115;50194436;50196992;50197594;50198752;50200353	-;-;-;-;-;-	2845	0	0	0	0	0	0	0	0	0	0	0	0
NM_005448	chrX;chrX	50910735;50915757	50911111;50916641	+;+	1262	0	0	0	0	0	0	0	0	0	0	0	0
NM_153183	chrX;chrX;chrX	51332231;51332883;51336239	51332367;51333459;51337525	+;+;+	2001	0	0	0	0	0	0	0	0	0	0	0	0
NM_001304963	chrX;chrX	51332809;51336239	51333459;51337525	+;+	1938	0	0	0	0	0	0	0	0	0	0	0	0
NM_203407	chrX	51406915	51408837	+	1923	0	0	0	0	0	0	0	0	0	0	0	0
NR_110654	chrX;chrX;chrX;chrX;chrX	51499909;51502268;51505732;51505881;51507263	51500048;51502340;51505793;51505969;51507441	-;-;-;-;-	543	0	0	0	0	0	0	0	0	0	0	0	0
NM_018159	chrX;chrX	51490011;51495951	51491749;51496607	-;-	2396	0	0	1	1	1	0	0	2	0	0	1	0
NM_018094	chrX	51743385	51746230	+	2846	656	570	661	414	550	279	581	485	664	404	671	482
NR_033773	chrX;chrX	51681213;51710829	51682514;51712130	-;+	2604	0	0	0	0	0	0	0	0	0	0	0	0
NR_033772	chrX;chrX	51681213;51710829	51682514;51712130	-;+	2604	0	0	0	0	0	0	0	0	0	0	0	0
NM_006986	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	51893602;51894269;51895053;51896409;51897208;51897547;51897795;51898114;51898285;51898581;51900182;51901553;51902146	51893755;51894349;51895760;51897077;51897271;51897626;51897886;51898193;51898327;51898643;51900296;51901938;51902356	+;+;+;+;+;+;+;+;+;+;+;+;+	2746	0	0	0	0	0	0	0	0	0	0	0	0
NM_001005333	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	51893602;51894269;51894627;51895053;51896409;51897208;51897547;51897795;51898114;51898285;51898581;51900182;51901553;51902146	51893755;51894349;51894794;51895760;51897077;51897271;51897626;51897886;51898193;51898327;51898643;51900296;51901938;51902356	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2914	3	2	1	2	2	0	3	0	2	0	1	0
NM_001005332	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	51803059;51894269;51895053;51896409;51897208;51897547;51897795;51898114;51898285;51898581;51900182;51901553;51902146	51803117;51894349;51895760;51897077;51897271;51897626;51897886;51898193;51898327;51898643;51900296;51901938;51902356	+;+;+;+;+;+;+;+;+;+;+;+;+	2651	9	5	3	3	4	2	1	2	7	1	0	1
NM_001242362	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52063703;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185871;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190345;52190994;52191431;52192057	52062038;52062664;52063101;52063750;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068224;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52190392;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5342	0	0	0	0	0	0	0	0	0	0	0	0
NM_177537	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062222;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185922;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068173;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191873;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5168	0	0	0	0	0	0	0	0	0	0	0	0
NM_177535	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185922;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068173;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5144	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272062	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185922;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068173;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5144	0	0	0	0	0	0	0	0	0	0	0	0
NR_003711	chrX;chrX	52063347;52190622	52063473;52190748	-;+	254	0	0	0	0	0	0	0	0	0	0	0	0
NR_102368	chrX;chrX	52063347;52190622	52063473;52190748	-;+	254	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272063	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185892;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068203;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5204	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272061	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52063703;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185871;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190345;52190994;52191431;52192057	52062038;52062664;52063101;52063750;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068224;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52190392;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5342	0	0	0	0	0	0	0	0	0	0	0	0
NM_030801	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062234;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185892;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068203;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191861;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5204	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098800	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52061827;52062222;52062987;52064047;52064501;52064629;52065330;52065810;52066083;52066250;52066865;52067963;52069130;52184823;52185922;52186397;52187642;52187949;52188206;52188674;52189387;52189552;52189986;52190994;52191431;52192057	52062038;52062664;52063101;52064109;52064543;52064708;52065421;52065889;52066146;52066453;52067698;52068173;52069272;52184965;52186132;52187230;52187845;52188012;52188285;52188765;52189466;52189594;52190048;52191108;52191873;52192268	-;-;-;-;-;-;-;-;-;-;-;-;-;+;+;+;+;+;+;+;+;+;+;+;+;+	5168	0	0	0	0	0	0	0	0	0	0	0	0
NR_107055	chrX	52336557	52336642	-	86	0	0	0	0	0	0	0	0	0	0	0	0
NM_130777	chrX;chrX;chrX;chrX;chrX	52369010;52370007;52370567;52372544;52375569	52369214;52370095;52370672;52372669;52375683	+;+;+;+;+	641	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097594	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495668;52497316;52497985;52500702;52512078;52514778;52515432;52516980	52495909;52497457;52498111;52500811;52512187;52514904;52515573;52517221	+;+;+;+;-;-;-;-	1242	0	0	0	0	0	0	0	0	0	0	0	0
NR_033254	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495877;52497316;52497985;52500702;52512078;52514778;52515432;52516660	52496229;52497457;52498111;52500811;52512187;52514904;52515573;52517012	+;+;+;+;-;-;-;-	1464	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097605	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495821;52497316;52497985;52500702;52512078;52514778;52515416;52516980	52495909;52497473;52498111;52500811;52512187;52514904;52515573;52517068	+;+;+;+;-;-;-;-	968	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097604	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495668;52497316;52497985;52500702;52512078;52514778;52515432;52516980	52495909;52497457;52498111;52500811;52512187;52514904;52515573;52517221	+;+;+;+;-;-;-;-	1242	0	0	0	0	0	0	0	0	0	0	0	0
NR_033257	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495877;52497316;52497985;52500702;52512078;52514778;52515432;52516660	52496229;52497457;52498111;52500811;52512187;52514904;52515573;52517012	+;+;+;+;-;-;-;-	1464	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097596	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52495821;52497316;52497985;52500702;52512078;52514778;52515416;52516980	52495909;52497473;52498111;52500811;52512187;52514904;52515573;52517068	+;+;+;+;-;-;-;-	968	0	0	0	0	0	0	0	0	0	0	0	0
NM_173358	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52644061;52645439;52648261;52650353;52652252;52652870;52653404;52654762	52644670;52645543;52648396;52650402;52652347;52652984;52653492;52654900	-;-;-;-;-;-;-;-	1340	0	0	0	0	0	0	0	0	0	0	0	0
NR_027250	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	52622935;52624978;52625502;52626292;52628248;52630271;52632791;52633358	52623198;52625066;52625616;52626387;52628297;52630407;52632895;52633948	+;+;+;+;+;+;+;+	1447	0	0	0	0	0	0	0	0	0	0	0	0
